=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.12.10 17:24:09 =~=~=~=~=~=~=~=~=~=~=~=
-0.66,-1.09,1.05,0.00,-0.00,-0.00,167.11,0.00,0.00
-0.67,-1.09,1.05,-0.00,0.00,-0.00,167.11,0.00,0.00
-0.67,-1.09,1.06,0.00,-0.00,-0.00,167.11,0.00,0.00
-0.67,-1.09,1.06,0.00,-0.00,0.00,167.11,0.00,0.00
-0.67,-1.09,1.05,-0.00,0.00,-0.00,167.11,0.00,0.00
-0.67,-1.09,1.06,0.00,-0.00,0.00,163.62,0.00,0.00
-0.67,-1.09,1.06,0.00,-0.00,0.00,167.11,0.00,0.00
-0.67,-1.09,1.06,0.00,0.00,0.00,167.11,0.00,0.00
-0.67,-1.09,1.06,-0.00,0.00,-0.00,167.11,0.00,0.00
-0.67,-1.09,1.06,-0.00,0.00,-0.00,167.11,0.00,0.00
-0.67,-1.09,1.06,0.00,-0.00,-0.00,170.74,0.00,0.00
-0.67,-1.09,1.06,-0.00,0.00,-0.00,167.11,0.00,0.00
-0.67,-1.09,1.06,-0.00,0.00,0.00,170.74,0.00,0.00
-0.67,-1.09,1.06,0.00,-0.00,0.00,167.11,0.00,0.00
-0.67,-1.09,1.06,-0.00,0.00,0.00,170.74,0.00,0.00
-0.67,-1.09,1.06,0.00,-0.00,0.00,170.74,0.00,0.00
-0.67,-1.09,1.06,-0.00,0.00,-0.00,167.11,0.00,0.00
-0.67,-1.09,1.06,0.00,-0.00,-0.00,167.11,0.00,0.00
-0.67,-1.09,1.06,0.00,-0.00,-0.00,174.53,0.00,0.00
-0.67,-1.09,1.06,-0.00,0.00,-0.00,170.74,0.00,0.00
-0.67,-1.09,1.07,0.00,-0.00,0.00,170.74,0.00,0.00
-0.67,-1.09,1.07,0.00,-0.00,0.00,170.74,0.00,0.00
-0.67,-1.09,1.06,-0.00,0.00,0.00,170.74,0.00,0.00
-0.68,-1.09,1.07,-0.00,-0.00,-0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,-0.00,0.00,-0.00,170.74,0.00,0.00
-0.68,-1.09,1.07,0.00,-0.00,-0.00,170.74,0.00,0.00
-0.68,-1.09,1.07,0.00,-0.00,-0.00,170.74,0.00,0.00
-0.67,-1.09,1.07,-0.00,0.00,0.00,170.74,0.00,0.00
-0.68,-1.09,1.07,0.00,-0.00,-0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,0.00,-0.00,0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,-0.00,0.00,0.00,170.74,0.00,0.00
-0.68,-1.09,1.07,0.00,-0.00,-0.00,170.74,0.00,0.00
-0.68,-1.09,1.07,-0.00,-0.00,-0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,0.00,-0.00,-0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,-0.00,0.00,-0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,-0.00,0.00,0.00,170.74,0.00,0.00
-0.68,-1.09,1.07,0.00,-0.00,-0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,-0.00,0.00,0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,-0.00,0.00,0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,0.00,-0.00,0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,-0.00,0.00,0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,0.00,0.00,-0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,-0.00,0.00,-0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,0.00,-0.00,-0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,0.00,-0.00,-0.00,178.50,0.00,0.00
-0.68,-1.09,1.07,-0.00,0.00,0.00,178.50,0.00,0.00
-0.68,-1.09,1.07,0.00,-0.00,-0.00,178.50,0.00,0.00
-0.68,-1.09,1.08,0.00,-0.00,0.00,174.53,0.00,0.00
-0.68,-1.09,1.07,-0.00,0.00,0.00,174.53,0.00,0.00
-0.68,-1.09,1.08,0.00,-0.00,0.00,178.50,0.00,0.00
-0.68,-1.09,1.08,0.00,-0.00,0.00,178.50,0.00,0.00
-0.68,-1.09,1.07,-0.00,0.00,-0.00,178.50,0.00,0.00
-0.68,-1.09,1.08,-0.00,-0.00,0.00,178.50,0.00,0.00
-0.68,-1.09,1.08,-0.00,0.00,0.00,178.50,0.00,0.00
-0.68,-1.09,1.08,0.00,-0.00,-0.00,178.50,0.00,0.00
-0.68,-1.09,1.08,-0.00,0.00,0.00,178.50,0.00,0.00
-0.68,-1.09,1.08,-0.00,0.00,0.00,178.50,0.00,0.00
-0.68,-1.10,1.08,0.00,-0.00,-0.00,178.50,0.00,0.00
-0.68,-1.09,1.07,-0.00,0.00,0.00,178.50,0.00,0.00
-0.68,-1.09,1.08,-0.00,0.00,0.00,178.50,0.00,0.00
-0.68,-1.09,1.08,0.00,-0.00,0.00,178.50,0.00,0.00
-0.68,-1.09,1.08,-0.00,0.00,0.00,178.50,0.00,0.00
-0.68,-1.10,1.08,-0.00,0.00,-0.00,178.50,0.00,0.00
-0.68,-1.09,1.08,0.00,-0.00,0.00,182.65,0.00,0.00
-0.68,-1.10,1.08,0.00,0.00,-0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,182.65,0.00,0.00
-0.68,-1.09,1.08,-0.00,0.00,0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,178.50,0.00,0.00
-0.68,-1.10,1.08,-0.00,0.00,0.00,174.53,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,-0.00,174.53,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,-0.00,-0.00,0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,-0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,0.00,0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,-0.00,0.00,178.50,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,0.00,0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,-0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.09,-0.00,-0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,-0.00,182.65,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,191.56,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,-0.00,0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,-0.00,-0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,-0.00,0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,-0.00,0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,-0.00,0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,-0.00,0.00,0.00,182.65,0.00,0.00
-0.69,-1.10,1.08,0.00,-0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,-0.00,0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,-0.00,0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,-0.00,0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,-0.00,0.00,-0.00,187.00,0.00,0.00
-0.69,-1.10,1.09,0.00,-0.00,0.00,187.00,0.00,0.00
